path,git_blob_sha1,byte_size,packet,removal_class,retained_summary_pointer,recovery_commit
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-final/track-a-librime-1.17.0/m37_metrics.csv,3741bb4fbd13949f623731cb091086ce578138dc,490,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-final/track-a-librime-1.17.0/samples.csv,9dd9870a2250cdb7aa2cea1bd64e97645179d919,12383,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-final/track-a-yune/m37_metrics.csv,172a8f48b621489b74c12542198d3a92ba35a889,10910,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-final/track-a-yune/samples.csv,be573740e40df018450ff243d2c4eaac0a539841,12014,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-final/track-b-yune-product/m37_metrics.csv,f0c93f1f81f7e73f0274e82435581f9b6ab76690,15329,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-final/track-b-yune-product/samples.csv,a448df6e3662fb57aeb443623589e12c42561c93,15629,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/m37_metrics.csv,f18d81693582288e229261264ad13a42449c92ee,32243,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/samples.csv,49a56deca3f21d1aac3a5047de8ab981053a6200,46769,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/track-a-librime-1.17.0/m37_metrics.csv,3741bb4fbd13949f623731cb091086ce578138dc,490,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/track-a-librime-1.17.0/samples.csv,35a8dac089752da17ef2b91ac1f9620eeabb9011,12383,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/track-a-yune/m37_metrics.csv,aa6ab33f3030786b303ae73bcafbcc1ffc4ecd70,10976,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/track-a-yune/samples.csv,ddbf6f5e8bed475558d2e0411cab3c9be8d330cb,12023,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/track-b-yune-product/m37_metrics.csv,0a2b9f8e0602d99de1ff76b867effa21b66c7658,14140,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded-sentence/track-b-yune-product/samples.csv,c6e3390e3395d30c01c443ae081b088b6180aa44,15592,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/m37_metrics.csv,9c67bd81ea9de438bed43df9069ed2e22fca750d,33327,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/samples.csv,03bda52f8e87edcd0fbb16349a3e5324e931ea33,46797,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/track-a-librime-1.17.0/m37_metrics.csv,3741bb4fbd13949f623731cb091086ce578138dc,490,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/track-a-librime-1.17.0/samples.csv,52af1fd5d66b63a4658459c8f572a7d29541cd24,12383,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/track-a-yune/m37_metrics.csv,3174e1f0837b4c5782a614d9d9e0582f8fe61b19,10893,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/track-a-yune/samples.csv,6d7141fdd36cf0b3f1890bdec365063504726cc6,12014,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/track-b-yune-product/m37_metrics.csv,a8f23fd8d4297280334d1da26773e8f537d37cba,15307,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-1-page-bounded/track-b-yune-product/samples.csv,a50d1a33c0a2a67de91ed7164807a77930aea09d,15629,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/m37_metrics.csv,c9c60dbb64e3147f759201a84b34c0239f362c9d,8444,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/samples.csv,2e31c300dc8d87be287274624b22a6f674daee3e,12218,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-a-librime-1.17.0/m37_metrics.csv,3741bb4fbd13949f623731cb091086ce578138dc,490,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-a-librime-1.17.0/samples.csv,c9784dca4e23517ecae5b6d91ae67384ebdeed53,3349,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-a-yune/m37_metrics.csv,329c8e23cbab245941cbe9f9133f81441d7c4c2e,3083,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-a-yune/samples.csv,c4dbc90350fdbd9336d5070f0464580eeb7ff5cf,3253,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/m37_metrics.csv,54ed421aa7070e39fdcbca446be9f2b8f975bd58,3904,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,836cd0d4d849087657861b37e8f808dd2d1738f2,488504,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,b697196ccc760cba416133a0ac33fc2282962495,3090640,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/samples.csv,5ee7c4de6e2f0173d29a0495407144ecf3b9c83e,4149,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/m37_metrics.csv,7801ff1d08a38745ba722a5c40012a683bf51ea7,32181,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/samples.csv,f0f5e34869f40bdafa034cbe25fae666a348fab3,46758,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-a-librime-1.17.0/m37_metrics.csv,3741bb4fbd13949f623731cb091086ce578138dc,490,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-a-librime-1.17.0/samples.csv,fcd1385fe2ab598fbe31a6168b62e6879341a265,12383,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-a-yune/m37_metrics.csv,8666a30deb1c939bc1d462454872964b601b11f6,10900,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-a-yune/samples.csv,398a3689d5c89cadd6970eb41973952caa038796,12014,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/m37_metrics.csv,1b4ee53b69a8148ffac33faaab78f5d3efdf1d92,14154,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,836cd0d4d849087657861b37e8f808dd2d1738f2,488504,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,b697196ccc760cba416133a0ac33fc2282962495,3090640,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/samples.csv,c74e88baca881345b9612b7dcd9011c241b25276,15590,m37-engine-hyper-optimization,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/m37_metrics.csv,247aa290eebf02d403482e7eb01ae9fcad18f06b,127342,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/samples.csv,df78a5679e14e7c8a539b68cab37a4f7308bde54,100632,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/startup_session_trace.csv,813cd0b032902bbf0e341f20f4c5bf1cf6fa40e2,191979,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-a-librime-1.17.0/m37_metrics.csv,62812964822dde8b655b3551301c3113ab4d768f,1140,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-a-librime-1.17.0/samples.csv,a41b412a5efd28ca5aab4468d9378cee6e9e196a,25965,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-a-yune/m37_metrics.csv,6428e3526058eda7469c0ef35bfbb29566668bb2,37335,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-a-yune/samples.csv,473aefc62157e30b7b448e17c6d2b53d50a5cc6a,25272,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-a-yune/startup_session_trace.csv,bddb5ddfd46b1c47c8d8d2b402b8e00b76055d1c,80042,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/m37_metrics.csv,a547d10aeb89a815d83b634707011fe8ae56e59d,55342,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,836cd0d4d849087657861b37e8f808dd2d1738f2,488504,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,b697196ccc760cba416133a0ac33fc2282962495,3090640,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/samples.csv,715f7726159d77ce72a9b2bb056f3f165b9c31d9,34512,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/startup_session_trace.csv,ff806c90bd8c03de343e3e8b2b4b4b434e8b6d25,83317,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/m37_metrics.csv,8f34109f927d4fa993519ebf3c301a396b4a6ee1,82255,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/samples.csv,6d779f65315ddbf61c21253c4ae0f81253d91a51,100507,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-a-librime-1.17.0/m37_metrics.csv,3741bb4fbd13949f623731cb091086ce578138dc,490,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-a-librime-1.17.0/samples.csv,570a248560cd34a6dc5c5df4d365a53470fbb95a,25965,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-a-yune/m37_metrics.csv,f3ab8622fd816205d361dc1a31ea7fd0f0182ea2,26453,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-a-yune/samples.csv,3703ee5be6ac697b38b9208d2417ef0aea68ebe6,25272,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/m37_metrics.csv,be4478d924d688f98c51e9dbd36418bad6375a2f,37335,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,836cd0d4d849087657861b37e8f808dd2d1738f2,488504,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,b697196ccc760cba416133a0ac33fc2282962495,3090640,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/samples.csv,96ab42414d7bac220312210c59c7579a778c40bf,34387,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/m37_metrics.csv,f5ead138f141eca4e4b1c76a0bd0257c3a454130,122702,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/samples.csv,13f0167f1b79e73958f91ac61b993bc2415e751f,99862,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/startup_session_trace.csv,91b4807df0f8a4b2282fa3922c9b1e8defb56dbe,154949,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-a-librime-1.17.0/m37_metrics.csv,62812964822dde8b655b3551301c3113ab4d768f,1140,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-a-librime-1.17.0/samples.csv,fa268c8275bdf3659b41f9428e0b6999c4cfa3e9,25965,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-a-yune/m37_metrics.csv,08a9826abe9c223c2d5ad3241949c3d7c79b0f15,33463,m38-engine-performance-parity,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
